,source,target
3804,23742913L10,23742913L9
3805,23742913L11,23742913L10
3806,23742913L12,23742913L11
3807,9837710L1,9837710L0
3808,9837710L2,9837710L1
3809,9837710L3,9837710L2
3810,9837710L4,9837710L3
3811,9837710L5,9837710L4
3812,15298667L1,15298667L0
3813,15298667L2,15298667L1
3814,15298667L3,15298667L2
3815,15298667L4,15298667L3
3816,15298667L5,15298667L4
3817,15298667L6,15298667L5
3818,15298667L7,15298667L6
3819,15298667L8,15298667L7
3820,29555325L1,29555325L0
3821,29555325L2,29555325L1
3822,29555325L3,29555325L2
3823,29555325L4,29555325L3
3824,29555325L5,29555325L4
3825,29555325L6,29555325L5
3826,19121570L1,19121570L0
3827,19121570L2,19121570L1
3828,19121570L3,19121570L2
3829,19121570L4,19121570L3
3830,19121570L5,19121570L4
3831,19121570L6,19121570L5
3832,19121570L7,19121570L6
3833,19121570L8,19121570L7
3834,19121570L9,19121570L8
3835,19121570L10,19121570L9
3836,10816540L1,10816540L0
3837,25684173L1,25684173L0
3838,25684173L2,25684173L1
3839,25684173L3,25684173L2
3840,25684173L4,25684173L3
3841,25684173L5,25684173L4
3842,25684173L6,25684173L5
3843,25684173L7,25684173L6
3844,17077385L1,17077385L0
3845,17077385L2,17077385L1
3846,17077385L3,17077385L2
3847,17077385L4,17077385L3
3848,17077385L5,17077385L4
3849,17077385L6,17077385L5
3850,26593570L1,26593570L0
3851,26593570L2,26593570L1
3852,26593570L3,26593570L2
3853,26593570L4,26593570L3
3854,26593570L5,26593570L4
3855,26593570L6,26593570L5
3856,26593570L7,26593570L6
3857,26593570L8,26593570L7
3858,24238127L1,24238127L0
3859,24238127L2,24238127L1
3860,24238127L3,24238127L2
3861,24238127L4,24238127L3
3862,24238127L5,24238127L4
3863,24238127L6,24238127L5
3864,24238127L7,24238127L6
3865,24238127L8,24238127L7
3866,24238127L9,24238127L8
3867,6345794L1,6345794L0
3868,6345794L2,6345794L1
3869,6345794L3,6345794L2
3870,6345794L4,6345794L3
3871,6345794L5,6345794L4
3872,6345794L6,6345794L5
3873,6345794L7,6345794L6
3874,6345794L8,6345794L7
3875,6345794L9,6345794L8
3876,6345794L10,6345794L9
3877,6345794L11,6345794L10
3878,8522731L1,8522731L0
3879,8522731L2,8522731L1
3880,8522731L3,8522731L2
3881,8522731L4,8522731L3
3882,2741114L1,2741114L0
3883,18262543L1,18262543L0
3884,18262543L2,18262543L1
3885,18262543L3,18262543L2
3886,18262543L4,18262543L3
3887,8128226L1,8128226L0
3888,8128226L2,8128226L1
3889,8128226L3,8128226L2
3890,8128226L4,8128226L3
3891,17540466L1,17540466L0
3892,17540466L2,17540466L1
3893,17540466L3,17540466L2
3894,17540466L4,17540466L3
3895,17540466L5,17540466L4
3896,17540466L6,17540466L5
3897,17540466L7,17540466L6
3898,24242245L1,24242245L0
3899,24242245L2,24242245L1
3900,24242245L3,24242245L2
3901,24242245L4,24242245L3
3902,24242245L5,24242245L4
3903,24242245L6,24242245L5
3904,24242245L7,24242245L6
3905,24242245L8,24242245L7
3906,24242245L9,24242245L8
3907,24242245L10,24242245L9
3908,24242245L11,24242245L10
3909,8121549L1,8121549L0
3910,8121549L2,8121549L1
3911,8121549L3,8121549L2
3912,8121549L4,8121549L3
3913,8121549L5,8121549L4
3914,8121549L6,8121549L5
3915,16081425L1,16081425L0
3916,16081425L2,16081425L1
3917,16081425L3,16081425L2
3918,16081425L4,16081425L3
3919,16081425L5,16081425L4
3920,16081425L6,16081425L5
3921,16081425L7,16081425L6
3922,16081425L8,16081425L7
3923,16081425L9,16081425L8
3924,10323080L1,10323080L0
3925,10323080L2,10323080L1
3926,10323080L3,10323080L2
3927,10323080L4,10323080L3
3928,10323080L5,10323080L4
3929,10323080L6,10323080L5
3930,10323080L7,10323080L6
3931,18269878L1,18269878L0
3932,18269878L2,18269878L1
3933,18269878L3,18269878L2
3934,18269878L4,18269878L3
3935,18269878L5,18269878L4
3936,18269878L6,18269878L5
3937,18269878L7,18269878L6
3938,18269878L8,18269878L7
3939,16218874L1,16218874L0
3940,16218874L2,16218874L1
3941,16218874L3,16218874L2
3942,16218874L4,16218874L3
3943,16218874L5,16218874L4
3944,16218874L6,16218874L5
3945,16218874L7,16218874L6
3946,16218874L8,16218874L7
3947,24365513L1,24365513L0
3948,24365513L2,24365513L1
3949,24365513L3,24365513L2
3950,24365513L4,24365513L3
3951,20132022L1,20132022L0
3952,20132022L2,20132022L1
3953,20132022L3,20132022L2
3954,20132022L4,20132022L3
3955,20132022L5,20132022L4
3956,20132022L6,20132022L5
3957,20132022L7,20132022L6
3958,20132022L8,20132022L7
3959,20132022L9,20132022L8
3960,18646200L1,18646200L0
3961,18646200L2,18646200L1
3962,18646200L3,18646200L2
3963,18646200L4,18646200L3
3964,18646200L5,18646200L4
3965,18646200L6,18646200L5
3966,27830829L1,27830829L0
3967,27830829L2,27830829L1
3968,27830829L3,27830829L2
3969,27830829L4,27830829L3
3970,27830829L5,27830829L4
3971,27830829L6,27830829L5
3972,27830829L7,27830829L6
3973,11675153L1,11675153L0
3974,11675153L2,11675153L1
3975,11675153L3,11675153L2
3976,11675153L4,11675153L3
3977,11675153L5,11675153L4
3978,11675153L6,11675153L5
3979,15681594L1,15681594L0
3980,15681594L2,15681594L1
3981,15681594L3,15681594L2
3982,15681594L4,15681594L3
3983,15681594L5,15681594L4
3984,15681594L6,15681594L5
3985,15681594L7,15681594L6
3986,15681594L8,15681594L7
3987,15681594L9,15681594L8
3988,15681594L10,15681594L9
3989,11911242L1,11911242L0
3990,11911242L2,11911242L1
3991,11911242L3,11911242L2
3992,11911242L4,11911242L3
3993,11911242L5,11911242L4
3994,16650608L1,16650608L0
3995,16650608L2,16650608L1
3996,16650608L3,16650608L2
3997,16650608L4,16650608L3
3998,16650608L5,16650608L4
3999,16650608L6,16650608L5
4000,16650608L7,16650608L6
4001,16650608L8,16650608L7
4002,16650608L9,16650608L8
4003,16650608L10,16650608L9
4004,16650608L11,16650608L10
4005,16650608L12,16650608L11
4006,16650608L13,16650608L12
4007,16650608L14,16650608L13
4008,1475777L1,1475777L0
4009,1475777L2,1475777L1
4010,1475777L3,1475777L2
4011,1475777L4,1475777L3
4012,1475777L5,1475777L4
4013,1475777L6,1475777L5
4014,1475777L7,1475777L6
4015,9242201L1,9242201L0
4016,9242201L2,9242201L1
4017,9242201L3,9242201L2
4018,9242201L4,9242201L3
4019,9242201L5,9242201L4
4020,1278322L1,1278322L0
4021,8383969L1,8383969L0
4022,8383969L2,8383969L1
4023,8383969L3,8383969L2
4024,8383969L4,8383969L3
4025,8383969L5,8383969L4
4026,8383969L6,8383969L5
4027,8383969L7,8383969L6
4028,8383969L8,8383969L7
4029,8383969L9,8383969L8
4030,8383969L10,8383969L9
4031,8383969L11,8383969L10
4032,8383969L12,8383969L11
4033,8383969L13,8383969L12
4034,10406466L1,10406466L0
4035,10406466L2,10406466L1
4036,10406466L3,10406466L2
4037,10406466L4,10406466L3
4038,10406466L5,10406466L4
4039,10406466L6,10406466L5
4040,10406466L7,10406466L6
4041,10406466L8,10406466L7
4042,10406466L9,10406466L8
4043,10406466L10,10406466L9
4044,10406466L11,10406466L10
4045,9479635L1,9479635L0
4046,9479635L2,9479635L1
4047,9479635L3,9479635L2
4048,9479635L4,9479635L3
4049,9479635L5,9479635L4
4050,9479635L6,9479635L5
4051,9479635L7,9479635L6
4052,9479635L8,9479635L7
4053,9479635L9,9479635L8
4054,9479635L10,9479635L9
4055,17092478L1,17092478L0
4056,17092478L2,17092478L1
4057,17092478L3,17092478L2
4058,17092478L4,17092478L3
4059,17092478L5,17092478L4
4060,17092478L6,17092478L5
4061,17092478L7,17092478L6
4062,6258564L1,6258564L0
4063,6258564L2,6258564L1
4064,6258564L4,6258564L3
4065,6258564L5,6258564L4
4066,6258564L6,6258564L5
4067,6258564L7,6258564L6
4068,6258564L8,6258564L7
4069,6258564L9,6258564L8
4070,10835292L1,10835292L0
4071,10835292L2,10835292L1
4072,10835292L3,10835292L2
4073,10835292L4,10835292L3
4074,10835292L5,10835292L4
4075,10835292L6,10835292L5
4076,11561061L1,11561061L0
4077,11561061L2,11561061L1
4078,11561061L3,11561061L2
4079,11561061L4,11561061L3
4080,11561061L5,11561061L4
4081,11561061L6,11561061L5
4082,11561061L7,11561061L6
4083,10523830L1,10523830L0
4084,10523830L2,10523830L1
4085,10523830L3,10523830L2
4086,10523830L4,10523830L3
4087,10523830L5,10523830L4
4088,10523830L6,10523830L5
4089,10523830L7,10523830L6
4090,10523830L8,10523830L7
4091,10523830L9,10523830L8
4092,10523830L10,10523830L9
4093,10523830L11,10523830L10
4094,10523830L12,10523830L11
4095,19227056L1,19227056L0
4096,19227056L2,19227056L1
4097,19227056L3,19227056L2
4098,19227056L4,19227056L3
4099,19227056L5,19227056L4
4100,19227056L6,19227056L5
4101,19227056L7,19227056L6
4102,19227056L8,19227056L7
4103,19227056L9,19227056L8
4104,19227056L10,19227056L9
4105,19227056L11,19227056L10
4106,20518706L1,20518706L0
4107,20518706L2,20518706L1
4108,20518706L3,20518706L2
4109,20518706L4,20518706L3
4110,20518706L5,20518706L4
4111,20518706L6,20518706L5
4112,20518706L7,20518706L6
4113,20518706L8,20518706L7
4114,20518706L9,20518706L8
4115,16636360L1,16636360L0
4116,16636360L2,16636360L1
4117,16636360L3,16636360L2
4118,16636360L4,16636360L3
4119,16636360L5,16636360L4
4120,16636360L6,16636360L5
4121,16636360L7,16636360L6
4122,16636360L8,16636360L7
4123,16636360L9,16636360L8
4124,16636360L10,16636360L9
4125,16636360L11,16636360L10
4126,16636360L12,16636360L11
4127,29573347L1,29573347L0
4128,29573347L2,29573347L1
4129,29573347L3,29573347L2
4130,29573347L4,29573347L3
4131,29573347L5,29573347L4
4132,12665676L1,12665676L0
4133,12665676L2,12665676L1
4134,12665676L3,12665676L2
4135,12665676L4,12665676L3
4136,12665676L5,12665676L4
4137,18291361L1,18291361L0
4138,18291361L2,18291361L1
4139,18291361L3,18291361L2
4140,18291361L4,18291361L3
4141,18291361L5,18291361L4
4142,18756589L1,18756589L0
4143,18756589L2,18756589L1
4144,18756589L3,18756589L2
4145,18756589L4,18756589L3
4146,18756589L5,18756589L4
4147,18756589L6,18756589L5
4148,18756589L7,18756589L6
4149,18756589L8,18756589L7
4150,18756589L9,18756589L8
4151,18756589L10,18756589L9
4152,16109736L1,16109736L0
4153,16109736L2,16109736L1
4154,16109736L3,16109736L2
4155,16109736L4,16109736L3
4156,16109736L5,16109736L4
4157,16109736L6,16109736L5
4158,16109736L7,16109736L6
4159,16109736L8,16109736L7
4160,18503755L1,18503755L0
4161,18503755L2,18503755L1
4162,18503755L3,18503755L2
4163,18503755L4,18503755L3
4164,18503755L5,18503755L4
4165,28233777L1,28233777L0
4166,28233777L2,28233777L1
4167,28233777L3,28233777L2
4168,28233777L4,28233777L3
4169,28233777L5,28233777L4
4170,28233777L6,28233777L5
4171,16039808L1,16039808L0
4172,16039808L2,16039808L1
4173,16039808L3,16039808L2
4174,16039808L4,16039808L3
4175,16039808L5,16039808L4
4176,16039808L6,16039808L5
4177,16039808L7,16039808L6
4178,7578564L1,7578564L0
4179,7578564L2,7578564L1
4180,15578971L1,15578971L0
4181,15578971L2,15578971L1
4182,15578971L3,15578971L2
4183,15578971L4,15578971L3
4184,15578971L5,15578971L4
4185,15578971L6,15578971L5
4186,2316381L1,2316381L0
4187,2316381L2,2316381L1
4188,2316381L3,2316381L2
4189,2316381L4,2316381L3
4190,2316381L5,2316381L4
4191,2316381L6,2316381L5
4192,2316381L7,2316381L6
4193,2316381L8,2316381L7
4194,2316381L9,2316381L8
4195,2316381L10,2316381L9
4196,2316381L11,2316381L10
4197,7050151L1,7050151L0
4198,7050151L2,7050151L1
4199,7050151L3,7050151L2
4200,7050151L4,7050151L3
4201,12902335L1,12902335L0
4202,12902335L2,12902335L1
4203,12902335L3,12902335L2
4204,12902335L4,12902335L3
4205,12902335L5,12902335L4
4206,12902335L6,12902335L5
4207,12902335L7,12902335L6
4208,12079867L1,12079867L0
4209,12079867L2,12079867L1
4210,12079867L3,12079867L2
4211,12079867L4,12079867L3
4212,9022682L1,9022682L0
4213,9022682L2,9022682L1
4214,9022682L3,9022682L2
4215,9022682L4,9022682L3
4216,9022682L5,9022682L4
4217,9022682L6,9022682L5
4218,29136468L1,29136468L0
4219,11446642L1,11446642L0
4220,11446642L2,11446642L1
4221,11446642L3,11446642L2
4222,11446642L4,11446642L3
4223,11446642L5,11446642L4
4224,11446642L6,11446642L5
4225,11446642L7,11446642L6
4226,11446642L8,11446642L7
4227,11446642L9,11446642L8
4228,11446642L10,11446642L9
4229,11446642L11,11446642L10
4230,11446642L12,11446642L11
4231,11446642L13,11446642L12
4232,11446642L14,11446642L13
4233,8195215L1,8195215L0
4234,8195215L2,8195215L1
4235,8195215L3,8195215L2
4236,8195215L4,8195215L3
4237,8195215L5,8195215L4
4238,8195215L6,8195215L5
4239,8195215L7,8195215L6
4240,8195215L8,8195215L7
4241,8195215L9,8195215L8
4242,8195215L10,8195215L9
4243,2500362L1,2500362L0
4244,2500362L2,2500362L1
4245,2500362L3,2500362L2
4246,2500362L4,2500362L3
4247,24101097L1,24101097L0
4248,24101097L2,24101097L1
4249,24101097L3,24101097L2
4250,24101097L4,24101097L3
4251,24101097L5,24101097L4
4252,24101097L6,24101097L5
4253,24101097L7,24101097L6
4254,24101097L8,24101097L7
4255,24101097L9,24101097L8
4256,24101097L10,24101097L9
4257,14684732L1,14684732L0
4258,14684732L2,14684732L1
4259,14684732L3,14684732L2
4260,14684732L4,14684732L3
4261,14684732L5,14684732L4
4262,14684732L6,14684732L5
4263,14684732L7,14684732L6
4264,14684732L8,14684732L7
4265,14684732L9,14684732L8
4266,14684732L10,14684732L9
4267,21731702L1,21731702L0
4268,21731702L2,21731702L1
4269,21731702L3,21731702L2
4270,21731702L4,21731702L3
4271,21731702L5,21731702L4
4272,21731702L6,21731702L5
4273,21731702L7,21731702L6
4274,21731702L8,21731702L7
4275,21731702L9,21731702L8
4276,21731702L10,21731702L9
4277,2157193L1,2157193L0
4278,2157193L2,2157193L1
4279,2157193L3,2157193L2
4280,2157193L4,2157193L3
4281,2157193L5,2157193L4
4282,7173196L1,7173196L0
4283,7173196L2,7173196L1
4284,7173196L3,7173196L2
4285,7173196L4,7173196L3
4286,7173196L5,7173196L4
4287,7173196L6,7173196L5
4288,11392815L1,11392815L0
4289,11392815L2,11392815L1
4290,11392815L3,11392815L2
4291,11392815L4,11392815L3
4292,11392815L5,11392815L4
4293,11392815L6,11392815L5
4294,11392815L7,11392815L6
4295,20812279L1,20812279L0
4296,20812279L2,20812279L1
4297,20812279L3,20812279L2
4298,20812279L4,20812279L3
4299,27739215L1,27739215L0
4300,27739215L2,27739215L1
4301,27739215L3,27739215L2
4302,25772562L1,25772562L0
4303,25772562L2,25772562L1
4304,25772562L3,25772562L2
4305,25772562L4,25772562L3
4306,25772562L5,25772562L4
4307,25772562L6,25772562L5
4308,25772562L7,25772562L6
4309,25772562L8,25772562L7
4310,11226438L1,11226438L0
4311,11226438L2,11226438L1
4312,11226438L3,11226438L2
4313,11226438L4,11226438L3
4314,20526519L1,20526519L0
4315,20526519L2,20526519L1
4316,20526519L3,20526519L2
4317,2669957L1,2669957L0
4318,2669957L2,2669957L1
4319,2669957L3,2669957L2
4320,2669957L4,2669957L3
4321,2669957L5,2669957L4
4322,2669957L6,2669957L5
4323,2669957L7,2669957L6
4324,2669957L8,2669957L7
4325,2669957L9,2669957L8
4326,2669957L10,2669957L9
4327,10617676L1,10617676L0
4328,10617676L2,10617676L1
4329,10617676L3,10617676L2
4330,10617676L4,10617676L3
4331,10617676L5,10617676L4
4332,10617676L6,10617676L5
4333,10617676L7,10617676L6
4334,10617676L8,10617676L7
4335,10617676L9,10617676L8
4336,12914524L1,12914524L0
4337,12914524L2,12914524L1
4338,12914524L3,12914524L2
4339,12914524L4,12914524L3
4340,12914524L5,12914524L4
4341,12914524L6,12914524L5
4342,12914524L7,12914524L6
4343,12914524L8,12914524L7
4344,26745078L1,26745078L0
4345,26745078L2,26745078L1
4346,26745078L3,26745078L2
4347,26745078L4,26745078L3
4348,26745078L5,26745078L4
4349,11554472L1,11554472L0
4350,11554472L2,11554472L1
4351,11554472L3,11554472L2
4352,11554472L4,11554472L3
4353,11554472L5,11554472L4
4354,11554472L6,11554472L5
4355,11554472L7,11554472L6
4356,11554472L8,11554472L7
4357,11554472L9,11554472L8
4358,11554472L10,11554472L9
4359,15959848L1,15959848L0
4360,15959848L2,15959848L1
4361,15959848L3,15959848L2
4362,15959848L4,15959848L3
4363,15959848L5,15959848L4
4364,15959848L6,15959848L5
4365,9673445L1,9673445L0
4366,9673445L2,9673445L1
4367,9673445L3,9673445L2
4368,9673445L4,9673445L3
4369,12624792L1,12624792L0
4370,12624792L2,12624792L1
4371,12624792L3,12624792L2
4372,12624792L4,12624792L3
4373,12624792L5,12624792L4
4374,12624792L6,12624792L5
4375,12624792L7,12624792L6
4376,21134635L1,21134635L0
4377,21134635L2,21134635L1
4378,21134635L3,21134635L2
4379,21134635L4,21134635L3
4380,21134635L5,21134635L4
4381,2445557L1,2445557L0
4382,2445557L2,2445557L1
4383,2445557L3,2445557L2
4384,2445557L4,2445557L3
4385,2445557L5,2445557L4
4386,2445557L6,2445557L5
4387,9515568L1,9515568L0
4388,9515568L2,9515568L1
4389,9515568L3,9515568L2
4390,9515568L4,9515568L3
4391,9515568L5,9515568L4
4392,9515568L6,9515568L5
4393,9515568L7,9515568L6
4394,9515568L8,9515568L7
4395,9515568L9,9515568L8
4396,20014242L1,20014242L0
4397,20014242L2,20014242L1
4398,20014242L3,20014242L2
4399,20014242L4,20014242L3
4400,20014242L5,20014242L4
4401,20014242L6,20014242L5
4402,20014242L7,20014242L6
4403,20014242L8,20014242L7
4404,20014242L9,20014242L8
4405,18070883L1,18070883L0
4406,18070883L2,18070883L1
4407,18070883L3,18070883L2
4408,18070883L4,18070883L3
4409,18070883L5,18070883L4
4410,18070883L6,18070883L5
4411,18070883L7,18070883L6
4412,18070883L8,18070883L7
4413,18070883L9,18070883L8
4414,18070883L10,18070883L9
4415,25081999L1,25081999L0
4416,25081999L2,25081999L1
4417,25081999L3,25081999L2
4418,25081999L4,25081999L3
4419,25081999L5,25081999L4
4420,7666986L1,7666986L0
4421,28771787L1,28771787L0
4422,28771787L2,28771787L1
4423,28771787L3,28771787L2
4424,11566332L1,11566332L0
4425,11566332L2,11566332L1
4426,11566332L3,11566332L2
4427,11566332L4,11566332L3
4428,11566332L5,11566332L4
4429,11566332L6,11566332L5
4430,11566332L7,11566332L6
4431,11566332L8,11566332L7
4432,11821067L1,11821067L0
4433,11821067L2,11821067L1
4434,11821067L3,11821067L2
4435,20934449L1,20934449L0
4436,20934449L2,20934449L1
4437,20934449L3,20934449L2
4438,1512289L1,1512289L0
4439,1512289L2,1512289L1
4440,1512289L3,1512289L2
4441,1512289L4,1512289L3
4442,1512289L5,1512289L4
4443,1512289L6,1512289L5
4444,12065172L1,12065172L0
4445,12065172L2,12065172L1
4446,12065172L3,12065172L2
4447,12065172L4,12065172L3
4448,12065172L5,12065172L4
4449,12065172L6,12065172L5
4450,12065172L7,12065172L6
4451,12065172L8,12065172L7
4452,12010767L1,12010767L0
4453,12010767L2,12010767L1
4454,12010767L3,12010767L2
4455,12010767L4,12010767L3
4456,12010767L5,12010767L4
4457,12010767L6,12010767L5
4458,12010767L7,12010767L6
4459,12010767L8,12010767L7
4460,12010767L9,12010767L8
4461,12010767L10,12010767L9
4462,12010767L11,12010767L10
4463,12010767L12,12010767L11
4464,12010767L13,12010767L12
4465,12010767L14,12010767L13
4466,12010767L15,12010767L14
4467,24657218L1,24657218L0
4468,24657218L2,24657218L1
4469,24657218L3,24657218L2
4470,24657218L4,24657218L3
4471,24657218L5,24657218L4
4472,24657218L6,24657218L5
4473,24657218L7,24657218L6
4474,24657218L8,24657218L7
4475,24657218L9,24657218L8
4476,24657218L10,24657218L9
4477,12118324L1,12118324L0
4478,12118324L2,12118324L1
4479,12118324L3,12118324L2
4480,12118324L4,12118324L3
4481,12118324L5,12118324L4
4482,12118324L6,12118324L5
4483,12118324L7,12118324L6
4484,12118324L8,12118324L7
4485,16669706L1,16669706L0
4486,16669706L2,16669706L1
4487,16669706L3,16669706L2
4488,16669706L4,16669706L3
4489,16669706L5,16669706L4
4490,16669706L6,16669706L5
4491,22982511L1,22982511L0
4492,22982511L2,22982511L1
4493,22982511L3,22982511L2
4494,22982511L4,22982511L3
4495,22982511L5,22982511L4
4496,22982511L6,22982511L5
4497,22982511L7,22982511L6
4498,22982511L8,22982511L7
4499,22982511L9,22982511L8
4500,22982511L10,22982511L9
4501,12916025L1,12916025L0
4502,12916025L2,12916025L1
4503,12916025L3,12916025L2
4504,12916025L4,12916025L3
4505,12916025L5,12916025L4
4506,12916025L6,12916025L5
4507,12916025L7,12916025L6
4508,23783031L1,23783031L0
4509,23783031L2,23783031L1
4510,23783031L3,23783031L2
4511,23783031L4,23783031L3
4512,23783031L5,23783031L4
4513,23783031L6,23783031L5
4514,6704420L1,6704420L0
4515,6704420L2,6704420L1
4516,16392245L1,16392245L0
4517,16392245L2,16392245L1
4518,16392245L3,16392245L2
4519,16392245L4,16392245L3
4520,22147953L1,22147953L0
4521,22147953L2,22147953L1
4522,22147953L3,22147953L2
4523,22147953L4,22147953L3
4524,22147953L5,22147953L4
4525,22147953L6,22147953L5
4526,22147953L7,22147953L6
4527,22147953L8,22147953L7
4528,22147953L9,22147953L8
4529,22147953L10,22147953L9
4530,15476271L1,15476271L0
4531,15476271L2,15476271L1
4532,15476271L3,15476271L2
4533,15476271L4,15476271L3
4534,15476271L5,15476271L4
4535,15476271L6,15476271L5
4536,15476271L7,15476271L6
4537,15476271L8,15476271L7
4538,24583701L1,24583701L0
4539,24583701L2,24583701L1
4540,24583701L3,24583701L2
4541,24583701L4,24583701L3
4542,24583701L5,24583701L4
4543,24583701L6,24583701L5
4544,24583701L7,24583701L6
4545,3026233L1,3026233L0
4546,3026233L2,3026233L1
4547,3026233L3,3026233L2
4548,3026233L4,3026233L3
4549,3026233L5,3026233L4
4550,3026233L6,3026233L5
4551,3026233L7,3026233L6
4552,3026233L8,3026233L7
4553,27983594L1,27983594L0
4554,27983594L2,27983594L1
4555,27983594L3,27983594L2
4556,27983594L4,27983594L3
4557,27983594L5,27983594L4
4558,27983594L6,27983594L5
4559,25261857L1,25261857L0
4560,25261857L2,25261857L1
4561,25261857L3,25261857L2
4562,25261857L4,25261857L3
4563,25261857L5,25261857L4
4564,25261857L6,25261857L5
4565,25261857L7,25261857L6
4566,25261857L8,25261857L7
4567,25261857L9,25261857L8
4568,25261857L10,25261857L9
4569,25261857L11,25261857L10
4570,25261857L12,25261857L11
4571,25261857L13,25261857L12
4572,25261857L14,25261857L13
4573,16029205L1,16029205L0
4574,16029205L2,16029205L1
4575,16029205L3,16029205L2
4576,16029205L4,16029205L3
4577,16029205L5,16029205L4
4578,16029205L6,16029205L5
4579,16029205L7,16029205L6
4580,16029205L8,16029205L7
4581,16029205L9,16029205L8
4582,23604316L1,23604316L0
4583,23604316L2,23604316L1
4584,23604316L3,23604316L2
4585,23604316L4,23604316L3
4586,23604316L5,23604316L4
4587,23604316L6,23604316L5
4588,23604316L7,23604316L6
4589,20371185L1,20371185L0
4590,20371185L2,20371185L1
4591,20371185L3,20371185L2
4592,20371185L4,20371185L3
4593,20371185L5,20371185L4
4594,20371185L6,20371185L5
4595,20371185L7,20371185L6
4596,20371185L8,20371185L7
4597,11532923L1,11532923L0
4598,11532923L2,11532923L1
4599,11532923L3,11532923L2
4600,11532923L4,11532923L3
4601,11532923L5,11532923L4
4602,11532923L6,11532923L5
4603,11532923L7,11532923L6
4604,11532923L8,11532923L7
4605,11532923L9,11532923L8
4606,24696236L1,24696236L0
4607,24696236L2,24696236L1
4608,24696236L3,24696236L2
4609,24696236L4,24696236L3
4610,24696236L5,24696236L4
4611,24696236L6,24696236L5
4612,24696236L7,24696236L6
4613,24696236L8,24696236L7
4614,24696236L9,24696236L8
4615,24696236L10,24696236L9
4616,24696236L11,24696236L10
4617,27812111L1,27812111L0
4618,27812111L2,27812111L1
4619,27812111L3,27812111L2
4620,27812111L4,27812111L3
4621,27812111L5,27812111L4
4622,27812111L6,27812111L5
4623,27812111L7,27812111L6
4624,3124110L1,3124110L0
4625,3124110L2,3124110L1
4626,3124110L3,3124110L2
4627,3124110L4,3124110L3
4628,3124110L5,3124110L4
4629,3124110L6,3124110L5
4630,3124110L7,3124110L6
4631,3124110L8,3124110L7
4632,7949308L1,7949308L0
4633,7949308L2,7949308L1
4634,7949308L3,7949308L2
4635,7949308L4,7949308L3
4636,7949308L5,7949308L4
4637,7949308L6,7949308L5
4638,7949308L7,7949308L6
4639,7949308L8,7949308L7
4640,7949308L9,7949308L8
4641,7949308L10,7949308L9
4642,9853914L1,9853914L0
4643,9853914L2,9853914L1
4644,9853914L3,9853914L2
4645,9853914L4,9853914L3
4646,9853914L5,9853914L4
4647,9853914L6,9853914L5
4648,9853914L7,9853914L6
4649,9853914L8,9853914L7
4650,9853914L9,9853914L8
4651,9853914L10,9853914L9
4652,8547579L1,8547579L0
4653,8547579L2,8547579L1
4654,8547579L3,8547579L2
4655,8547579L4,8547579L3
4656,8547579L5,8547579L4
4657,8547579L6,8547579L5
4658,17295515L1,17295515L0
4659,17295515L2,17295515L1
4660,17295515L3,17295515L2
4661,17295515L4,17295515L3
4662,17295515L5,17295515L4
4663,17295515L6,17295515L5
4664,17295515L7,17295515L6
4665,26749265L1,26749265L0
4666,26749265L2,26749265L1
4667,26749265L3,26749265L2
4668,26749265L4,26749265L3
4669,26749265L5,26749265L4
4670,26749265L6,26749265L5
4671,17363167L1,17363167L0
4672,17363167L2,17363167L1
4673,17363167L3,17363167L2
4674,17363167L4,17363167L3
4675,11772591L1,11772591L0
4676,11772591L2,11772591L1
4677,11772591L3,11772591L2
4678,11772591L4,11772591L3
4679,11772591L5,11772591L4
4680,11772591L6,11772591L5
4681,11772591L7,11772591L6
4682,11772591L8,11772591L7
4683,11772591L9,11772591L8
4684,11772591L10,11772591L9
4685,11772591L11,11772591L10
4686,11772591L12,11772591L11
4687,11772591L13,11772591L12
4688,8403789L1,8403789L0
4689,8403789L2,8403789L1
4690,8403789L3,8403789L2
4691,8403789L4,8403789L3
4692,8403789L5,8403789L4
4693,8403789L6,8403789L5
4694,8403789L7,8403789L6
4695,14555344L1,14555344L0
4696,14555344L2,14555344L1
4697,14555344L3,14555344L2
4698,14555344L4,14555344L3
4699,14555344L5,14555344L4
4700,14555344L6,14555344L5
4701,14555344L7,14555344L6
4702,14555344L8,14555344L7
4703,14555344L9,14555344L8
4704,14555344L10,14555344L9
4705,24723406L1,24723406L0
4706,24723406L2,24723406L1
4707,24723406L3,24723406L2
4708,24723406L4,24723406L3
4709,24723406L5,24723406L4
4710,24723406L6,24723406L5
4711,24723406L7,24723406L6
4712,10697428L1,10697428L0
4713,10697428L2,10697428L1
4714,10697428L3,10697428L2
4715,10697428L4,10697428L3
4716,10697428L5,10697428L4
4717,10697428L6,10697428L5
4718,4075065L1,4075065L0
4719,4075065L2,4075065L1
4720,4075065L3,4075065L2
4721,4075065L4,4075065L3
4722,4075065L5,4075065L4
4723,4075065L6,4075065L5
4724,4075065L7,4075065L6
4725,8889032L1,8889032L0
4726,8889032L2,8889032L1
4727,8889032L3,8889032L2
4728,8889032L4,8889032L3
4729,2102899L1,2102899L0
4730,9315903L1,9315903L0
4731,9315903L2,9315903L1
4732,9315903L3,9315903L2
4733,9315903L4,9315903L3
4734,8612819L1,8612819L0
4735,8612819L2,8612819L1
4736,8612819L3,8612819L2
